<<<<<<< Updated upstream
"num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","muni_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad","edad_m1","condicion_pil","tipo_vehi","marca_vehi","color_vehi","modelo_vehi","causa_acc"
5077,5,"Noviembre","Sábado",19,"Escuintla",1,"Rural","Ignorado","Hombre","32","30-34","Mayor","Lesionado","Pick up","Ford","Azul","Ignorado","Colisión"
5276,15,"Noviembre","Martes",17,"Guatemala",1,"Urbano","13","Mujer","30","30-34","Mayor","Lesionado","Pick up","Ford","Negro","Ignorado","Colisión"
5432,20,"Noviembre","Domingo",14,"Quetzaltenango",1,"Rural","Ignorado","Mujer","31","30-34","Mayor","Lesionado","Bus extraurbano","Ford","Azul","Ignorado","Volco"
5580,28,"Noviembre","Lunes",5,"Quetzaltenango",1,"Rural","Ignorado","Hombre","34","30-34","Mayor","Lesionado","Camioneta","Ford","Gris","Ignorado","Volco"
5871,20,"12","Martes",1,"Totonicapán",1,"Rural","Ignorado","Hombre","34","30-34","Mayor","Lesionado","Automovil","Ford","Azul","Ignorado","Empotro"
1843,21,"Abril","Jueves",8,"Quiché",1,"Rural","Ignorado","Hombre","39","35-39","Ignorado","Lesionado","Camión","Ford","Amarillo","Ignorado","Volco"
1867,22,"Abril","Viernes",14,"Izabal",1,"Rural","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Pick up","Ford","Rojo","Ignorado","Colisión"
2464,28,"Mayo","Sábado",0,"Escuintla",1,"Rural","Ignorado","Hombre","37","35-39","Mayor","Lesionado","Camioneta","Ford","Gris","Ignorado","Embarranco"
2900,19,"Junio","Domingo",17,"Escuintla",1,"Rural","Ignorado","Mujer","39","35-39","Mayor","Fallecido","Camioneta","Ford","Blanco","Ignorado","Colisión"
3284,19,"Julio","Martes",14,"Guatemala",13,"Rural","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Bus extraurbano","Ford","Beige","Ignorado","Volco"
3784,16,"Agosto","Martes",16,"Quetzaltenango",1,"Urbano","8","Mujer","36","35-39","Mayor","Lesionado","Automovil","Ford","Blanco","Ignorado","Colisión"
4067,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
4068,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
5768,14,"12","Miércoles",8,"Escuintla",4,"Rural","Ignorado","Hombre","38","35-39","Mayor","Lesionado","Bus extraurbano","Ford","Blanco","1990","Colisión"
1013,5,"Marzo","Sábado",17,"Guatemala",1,"Urbano","25","Hombre","44","40-44","Mayor","Lesionado","Pick up","Ford","Celeste","1996","Colisión"
1205,13,"Marzo","Domingo",14,"Sololá",1,"Rural","Ignorado","Mujer","40","40-44","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
1858,22,"Abril","Viernes",14,"Izabal",1,"Rural","Ignorado","Hombre","43","40-44","Mayor","Fallecido","Pick up","Ford","Rojo","Ignorado","Colisión"
2238,15,"Mayo","Domingo",11,"Santa Rosa",1,"Urbano","Ignorado","Mujer","40","40-44","Mayor","Lesionado","Bus urbano","Ford","Rojo","Ignorado","Volco"
2240,15,"Mayo","Domingo",11,"Santa Rosa",1,"Urbano","Ignorado","Mujer","42","40-44","Mayor","Lesionado","Bus urbano","Ford","Rojo","Ignorado","Volco"
2899,19,"Junio","Domingo",17,"Escuintla",1,"Rural","Ignorado","Hombre","40","40-44","Mayor","Fallecido","Camioneta","Ford","Blanco","Ignorado","Colisión"
3297,19,"Julio","Martes",14,"Guatemala",13,"Rural","Ignorado","Mujer","40","40-44","Mayor","Lesionado","Bus extraurbano","Ford","Beige","Ignorado","Volco"
3834,21,"Agosto","Domingo",1,"Guatemala",1,"Urbano","1","Mujer","43","40-44","Mayor","Lesionado","Pick up","Ford","Verde","Ignorado","Colisión"
4060,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Mujer","41","40-44","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
4061,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
4069,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Hombre","42","40-44","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
4072,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
4073,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
4430,22,"Septiembre","Jueves",23,"Guatemala",13,"Rural","Ignorado","Hombre","43","40-44","Mayor","Lesionado","Motocicleta","Ford","Rojo","1986","Empotro"
5277,15,"Noviembre","Martes",17,"Guatemala",1,"Urbano","13","Mujer","41","40-44","Mayor","Lesionado","Pick up","Ford","Negro","Ignorado","Colisión"
5771,14,"12","Miércoles",8,"Escuintla",4,"Rural","Ignorado","Mujer","40","40-44","Mayor","Lesionado","Bus extraurbano","Ford","Blanco","1990","Colisión"
950,1,"Marzo","Martes",11,"Quiché",9,"Rural","Ignorado","Hombre","47","45-49","Mayor","Lesionado","Camión","Ford","Blanco","1998","Colisión"
1827,21,"Abril","Jueves",8,"Quiché",1,"Rural","Ignorado","Hombre","48","45-49","Ignorado","Lesionado","Camión","Ford","Amarillo","Ignorado","Volco"
1828,21,"Abril","Jueves",8,"Quiché",1,"Rural","Ignorado","Mujer","47","45-49","Mayor","Lesionado","Camión","Ford","Amarillo","Ignorado","Volco"
2170,11,"Mayo","Miércoles",19,"Escuintla",1,"Rural","Ignorado","Hombre","45","45-49","Mayor","Fallecido","Pick up","Ford","Gris","Ignorado","Empotro"
2248,15,"Mayo","Domingo",11,"Santa Rosa",1,"Urbano","Ignorado","Mujer","46","45-49","Mayor","Lesionado","Bus urbano","Ford","Rojo","Ignorado","Volco"
2509,28,"Mayo","Sábado",17,"Sololá",1,"Rural","Ignorado","Mujer","45","45-49","Mayor","Lesionado","Bus urbano","Ford","Ignorado","1984","Volco"
3040,29,"Junio","Miércoles",15,"Escuintla",1,"Rural","Ignorado","Hombre","47","45-49","Mayor","Fallecido","Pick up","Ford","Blanco","Ignorado","Colisión"
3459,26,"Julio","Martes",17,"Escuintla",4,"Rural","Ignorado","Hombre","48","45-49","Mayor","Lesionado","Bus extraurbano","Ford","Verde","Ignorado","Colisión"
4075,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
5430,20,"Noviembre","Domingo",14,"Quetzaltenango",1,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Bus extraurbano","Ford","Azul","Ignorado","Volco"
1017,5,"Marzo","Sábado",17,"Guatemala",1,"Urbano","25","Mujer","84","50-54","Mayor","Lesionado","Pick up","Ford","Celeste","1996","Colisión"
1207,13,"Marzo","Domingo",14,"Sololá",1,"Rural","Ignorado","Hombre","52","50-54","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
1523,4,"Abril","Lunes",6,"Guatemala",10,"Rural","Ignorado","Hombre","52","50-54","Mayor","Lesionado","Bus extraurbano","Ford","Rojo","Ignorado","Colisión"
1837,21,"Abril","Jueves",8,"Quiché",1,"Rural","Ignorado","Hombre","70","50-54","Mayor","Lesionado","Camión","Ford","Amarillo","Ignorado","Volco"
1846,21,"Abril","Jueves",8,"Quiché",1,"Rural","Ignorado","Hombre","75","50-54","Mayor","Lesionado","Camión","Ford","Amarillo","Ignorado","Volco"
2056,4,"Mayo","Miércoles",13,"Escuintla",11,"Rural","Ignorado","Mujer","50","50-54","Mayor","Lesionado","Bus extraurbano","Ford","Ignorado","Ignorado","Empotro"
2057,4,"Mayo","Miércoles",13,"Escuintla",11,"Rural","Ignorado","Mujer","65","50-54","Mayor","Lesionado","Bus extraurbano","Ford","Ignorado","Ignorado","Empotro"
2058,4,"Mayo","Miércoles",13,"Escuintla",11,"Rural","Ignorado","Hombre","56","50-54","Mayor","Lesionado","Bus extraurbano","Ford","Ignorado","Ignorado","Empotro"
2241,15,"Mayo","Domingo",11,"Santa Rosa",1,"Urbano","Ignorado","Mujer","56","50-54","Mayor","Lesionado","Bus urbano","Ford","Rojo","Ignorado","Volco"
2252,15,"Mayo","Domingo",11,"Santa Rosa",1,"Urbano","Ignorado","Mujer","57","50-54","Mayor","Lesionado","Bus urbano","Ford","Rojo","Ignorado","Volco"
2253,15,"Mayo","Domingo",11,"Santa Rosa",1,"Urbano","Ignorado","Hombre","58","50-54","Mayor","Lesionado","Bus urbano","Ford","Rojo","Ignorado","Volco"
2513,28,"Mayo","Sábado",17,"Sololá",1,"Rural","Ignorado","Hombre","50","50-54","Mayor","Lesionado","Bus urbano","Ford","Ignorado","1984","Volco"
2904,19,"Junio","Domingo",17,"Escuintla",1,"Rural","Ignorado","Mujer","79","50-54","Mayor","Lesionado","Camioneta","Ford","Blanco","Ignorado","Colisión"
3291,19,"Julio","Martes",14,"Guatemala",13,"Rural","Ignorado","Hombre","56","50-54","Mayor","Lesionado","Bus extraurbano","Ford","Beige","Ignorado","Volco"
3292,19,"Julio","Martes",14,"Guatemala",13,"Rural","Ignorado","Hombre","61","50-54","Ignorado","Lesionado","Bus extraurbano","Ford","Beige","Ignorado","Volco"
3299,19,"Julio","Martes",14,"Guatemala",13,"Rural","Ignorado","Hombre","52","50-54","Mayor","Lesionado","Bus extraurbano","Ford","Beige","Ignorado","Volco"
3891,27,"Agosto","Sábado",16,"Escuintla",13,"Urbano","Ignorado","Hombre","52","50-54","Mayor","Fallecido","Camioneta","Ford","Negro","1992","Colisión"
4059,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Hombre","58","50-54","Mayor","Fallecido","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
4062,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Hombre","53","50-54","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
4063,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Hombre","51","50-54","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
4064,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Hombre","50","50-54","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
4066,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Mujer","50","50-54","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
4071,6,"Septiembre","Martes",15,"Alta Verapaz",8,"Rural","Ignorado","Hombre","51","50-54","Mayor","Lesionado","Bus extraurbano","Ford","Amarillo","Ignorado","Volco"
4473,26,"Septiembre","Lunes",21,"Guatemala",1,"Urbano","3","Mujer","54","50-54","Mayor","Lesionado","Camioneta","Ford","Beige","1991","Colisión"
5431,20,"Noviembre","Domingo",14,"Quetzaltenango",1,"Rural","Ignorado","Hombre","61","50-54","Mayor","Lesionado","Bus extraurbano","Ford","Azul","Ignorado","Volco"
5581,28,"Noviembre","Lunes",5,"Quetzaltenango",1,"Rural","Ignorado","Hombre","54","50-54","Mayor","Lesionado","Camioneta","Ford","Gris","Ignorado","Volco"
2242,15,"Mayo","Domingo",11,"Santa Rosa",1,"Urbano","Ignorado","Mujer","Ignorado","Ignorado","Mayor","Lesionado","Bus urbano","Ford","Rojo","Ignorado","Volco"
2257,15,"Mayo","Domingo",11,"Santa Rosa",1,"Urbano","Ignorado","Mujer","Ignorado","Ignorado","Mayor","Lesionado","Bus urbano","Ford","Rojo","Ignorado","Volco"
3863,23,"Agosto","Martes",11,"Suchitepéquez",1,"Urbano","1","Hombre","1","Menos de 15","Menor","Lesionado","Mototaxi","Freedom","Negro","2008","Empotro"
3865,23,"Agosto","Martes",11,"Suchitepéquez",1,"Urbano","1","Hombre","1","Menos de 15","Menor","Lesionado","Mototaxi","Freedom","Negro","2008","Empotro"
3864,23,"Agosto","Martes",11,"Suchitepéquez",1,"Urbano","1","Hombre","18","15-19","Mayor","Lesionado","Mototaxi","Freedom","Negro","2008","Empotro"
4279,15,"Septiembre","Jueves",1,"Quetzaltenango",1,"Rural","Ignorado","Mujer","18","15-19","Mayor","Lesionado","Motocicleta","Freedom","Rojo","Ignorado","Colisión"
5577,28,"Noviembre","Lunes",21,"Guatemala",1,"Urbano","13","Mujer","18","15-19","Mayor","Lesionado","Motocicleta","Freedom","Rojo","2009","Colisión"
5923,23,"12","Viernes",22,"Guatemala",8,"Urbano","6","Hombre","19","15-19","Mayor","Lesionado","Motocicleta","Freedom","Negro","Ignorado","Colisión"
2061,4,"Mayo","Miércoles",10,"San Marcos",15,"Rural","Ignorado","Hombre","21","20-24","Mayor","Lesionado","Motocicleta","Freedom","Ignorado","Ignorado","Colisión"
3591,3,"Agosto","Miércoles",10,"San Marcos",15,"Rural","Ignorado","Hombre","21","20-24","Mayor","Lesionado","Motocicleta","Freedom","Rojo","Ignorado","Colisión"
3827,21,"Agosto","Domingo",14,"Retalhuleu",8,"Rural","Ignorado","Hombre","24","20-24","Mayor","Lesionado","Motocicleta","Freedom","Negro","Ignorado","Colisión"
3830,21,"Agosto","Domingo",15,"Quetzaltenango",20,"Rural","Ignorado","Hombre","24","20-24","Mayor","Lesionado","Motocicleta","Freedom","Ignorado","Ignorado","Colisión"
3862,23,"Agosto","Martes",11,"Suchitepéquez",1,"Urbano","1","Mujer","21","20-24","Mayor","Lesionado","Mototaxi","Freedom","Negro","2008","Empotro"
5924,23,"12","Viernes",22,"Guatemala",8,"Urbano","6","Mujer","21","20-24","Mayor","Lesionado","Motocicleta","Freedom","Negro","Ignorado","Colisión"
1359,23,"Marzo","Miércoles",13,"El Progreso",8,"Rural","Ignorado","Hombre","28","25-29","Mayor","Lesionado","Motocicleta","Freedom","Ignorado","Ignorado","Colisión"
3590,3,"Agosto","Miércoles",10,"San Marcos",15,"Rural","Ignorado","Hombre","29","25-29","Mayor","Lesionado","Motocicleta","Freedom","Rojo","Ignorado","Colisión"
5061,4,"Noviembre","Viernes",7,"Guatemala",1,"Urbano","1","Mujer","26","25-29","Mayor","Lesionado","Motocicleta","Freedom","Rojo","Ignorado","Colisión"
5576,28,"Noviembre","Lunes",21,"Guatemala",1,"Urbano","13","Hombre","27","25-29","Mayor","Lesionado","Motocicleta","Freedom","Rojo","2009","Colisión"
1089,8,"Marzo","Martes",9,"Quetzaltenango",17,"Rural","Ignorado","Mujer","30","30-34","Mayor","Lesionado","Motocicleta","Freedom","Azul","Ignorado","Empotro"
3861,23,"Agosto","Martes",11,"Suchitepéquez",1,"Urbano","1","Hombre","31","30-34","Mayor","Lesionado","Mototaxi","Freedom","Negro","2008","Empotro"
1259,15,"Marzo","Martes",22,"Guatemala",1,"Urbano","10","Mujer","36","35-39","Mayor","Lesionado","Motocicleta","Freedom","Azul","2009","Colisión"
4744,16,"Octubre","Domingo",20,"Escuintla",1,"Urbano","3","Mujer","37","35-39","Mayor","Lesionado","Motocicleta","Freedom","Rojo","Ignorado","Empotro"
5062,4,"Noviembre","Viernes",7,"Guatemala",1,"Urbano","1","Hombre","35","35-39","Mayor","Lesionado","Motocicleta","Freedom","Rojo","Ignorado","Colisión"
581,5,"Febrero","Sábado",15,"Guatemala",17,"Urbano","Ignorado","Mujer","51","50-54","Mayor","Lesionado","Mototaxi","Freedom","Rojo","Ignorado","Volco"
941,1,"Marzo","Martes",13,"Zacapa",1,"Urbano","Ignorado","Hombre","50","50-54","Mayor","Lesionado","Motocicleta","Freedom","Negro","2008","Colisión"
1088,8,"Marzo","Martes",9,"Quetzaltenango",17,"Rural","Ignorado","Hombre","52","50-54","Mayor","Lesionado","Motocicleta","Freedom","Azul","Ignorado","Empotro"
1964,27,"Abril","Miércoles",8,"Santa Rosa",1,"Rural","Ignorado","Hombre","54","50-54","Mayor","Lesionado","Motocicleta","Freedom","Beige","2004","Colisión"
5644,4,"12","Domingo",23,"Guatemala",1,"Urbano","11","Hombre","Ignorado","Ignorado","Mayor","Lesionado","Motocicleta","Freedom","Negro","Ignorado","Colisión"
4441,23,"Septiembre","Viernes",11,"Jalapa",1,"Rural","Ignorado","Hombre","16","15-19","Menor","Lesionado","Camión","Freightliner","Blanco","Ignorado","Colisión"
1315,19,"Marzo","Sábado",19,"Quetzaltenango",24,"Rural","Ignorado","Hombre","24","20-24","Mayor","Lesionado","Camión","Freightliner","Blanco","1994","Volco"
1822,21,"Abril","Jueves",17,"Huehutenango",3,"Rural","Ignorado","Hombre","24","20-24","Mayor","Lesionado","Cabezal","Freightliner","Blanco","1996","Colisión"
1823,21,"Abril","Jueves",17,"Huehutenango",3,"Rural","Ignorado","Mujer","22","20-24","Mayor","Lesionado","Cabezal","Freightliner","Blanco","1996","Colisión"
3772,13,"Agosto","Sábado",18,"Guatemala",3,"Rural","Ignorado","Hombre","20","20-24","Mayor","Lesionado","Cabezal","Freightliner","Ignorado","1983","Embarranco"
4437,23,"Septiembre","Viernes",11,"Jalapa",1,"Rural","Ignorado","Hombre","20","20-24","Mayor","Fallecido","Camión","Freightliner","Blanco","2001","Embarranco"
5824,18,"12","Domingo",23,"Suchitepéquez",1,"Rural","Ignorado","Hombre","20","20-24","Mayor","Lesionado","Camión","Freightliner","Blanco","Ignorado","Colisión"
1093,8,"Marzo","Martes",20,"San Marcos",1,"Rural","Ignorado","Hombre","28","25-29","Mayor","Lesionado","Cabezal","Freightliner","Rojo","Ignorado","Colisión"
1645,10,"Abril","Domingo",16,"Petén",5,"Rural","Ignorado","Hombre","29","25-29","Mayor","Fallecido","Cabezal","Freightliner","Negro","2000","Volco"
3770,13,"Agosto","Sábado",18,"Guatemala",3,"Rural","Ignorado","Hombre","28","25-29","Mayor","Lesionado","Cabezal","Freightliner","Ignorado","1983","Embarranco"
3771,13,"Agosto","Sábado",18,"Guatemala",3,"Rural","Ignorado","Hombre","25","25-29","Mayor","Lesionado","Cabezal","Freightliner","Ignorado","1983","Embarranco"
4100,8,"Septiembre","Jueves",17,"Escuintla",1,"Rural","Ignorado","Hombre","27","25-29","Mayor","Fallecido","Cabezal","Freightliner","Ignorado","Ignorado","Colisión"
4877,24,"Octubre","Lunes",7,"Huehutenango",32,"Rural","Ignorado","Hombre","25","25-29","Mayor","Lesionado","Camión","Freightliner","Verde","1994","Colisión"
4994,31,"Octubre","Lunes",9,"Jutiapa",16,"Rural","Ignorado","Hombre","29","25-29","Mayor","Lesionado","Camión","Freightliner","Anaranjado","1995","Volco"
5336,17,"Noviembre","Jueves",8,"El Progreso",1,"Rural","Ignorado","Hombre","27","25-29","Mayor","Lesionado","Cabezal","Freightliner","Blanco","Ignorado","Colisión"
2013,1,"Mayo","Domingo",0,"Zacapa",6,"Rural","Ignorado","Hombre","30","30-34","Mayor","Lesionado","Cabezal","Freightliner","Azul","1994","Colisión"
4440,23,"Septiembre","Viernes",11,"Jalapa",1,"Rural","Ignorado","Hombre","32","30-34","Mayor","Lesionado","Camión","Freightliner","Blanco","Ignorado","Colisión"
2541,30,"Mayo","Lunes",23,"Zacapa",4,"Rural","Ignorado","Hombre","38","35-39","Mayor","Lesionado","Cabezal","Freightliner","Blanco","2001","Colisión"
2885,18,"Junio","Sábado",1,"Guatemala",1,"Urbano","17","Hombre","35","35-39","Mayor","Lesionado","Pick up","Freightliner","Blanco","2000","Empotro"
4438,23,"Septiembre","Viernes",11,"Jalapa",1,"Rural","Ignorado","Hombre","38","35-39","Mayor","Lesionado","Camión","Freightliner","Blanco","2001","Embarranco"
4747,16,"Octubre","Domingo",22,"Quetzaltenango",1,"Rural","Ignorado","Hombre","36","35-39","Mayor","Lesionado","Cabezal","Freightliner","Azul","Ignorado","Colisión"
4924,26,"Octubre","Miércoles",20,"Izabal",1,"Rural","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Cabezal","Freightliner","Rojo","2002","Colisión"
3769,13,"Agosto","Sábado",18,"Guatemala",3,"Rural","Ignorado","Hombre","44","40-44","Mayor","Lesionado","Cabezal","Freightliner","Ignorado","Ignorado","Embarranco"
4439,23,"Septiembre","Viernes",11,"Jalapa",1,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Camión","Freightliner","Blanco","Ignorado","Colisión"
5825,18,"12","Domingo",23,"Suchitepéquez",1,"Rural","Ignorado","Hombre","44","40-44","Mayor","Fallecido","Camión","Freightliner","Blanco","Ignorado","Colisión"
64,4,"Enero","Martes",3,"Quetzaltenango",1,"Rural","Ignorado","Hombre","50","50-54","Mayor","Lesionado","Camión","Freightliner","Celeste","Ignorado","Empotro"
472,29,"Enero","Sábado",19,"Escuintla",1,"Rural","Ignorado","Hombre","60","50-54","Mayor","Lesionado","Cabezal","Freightliner","Rojo","Ignorado","Colisión"
2676,7,"Junio","Martes",23,"Guatemala",1,"Urbano","18","Hombre","60","50-54","Mayor","Fallecido","Cabezal","Freightliner","Blanco","1989","Volco"
5158,10,"Noviembre","Jueves",11,"Guatemala",13,"Rural","Ignorado","Hombre","59","50-54","Mayor","Lesionado","Cabezal","Freightliner","Blanco","2002","Colisión"
2628,2,"Junio","Jueves",16,"Chimaltenango",9,"Rural","Ignorado","Hombre","Ignorado","Ignorado","Mayor","Lesionado","Cabezal","Freightliner","Blanco","2000","Colisión"
1075,7,"Marzo","Lunes",17,"Chimaltenango",1,"Rural","Ignorado","Hombre","20","20-24","Mayor","Lesionado","Camión","Nissan","Azul","2006","Empotro"
1882,23,"Abril","Sábado",22,"San Marcos",17,"Rural","Ignorado","Mujer","20","20-24","Mayor","Lesionado","Pick up","Nissan","Gris","2002","Colisión"
1076,7,"Marzo","Lunes",17,"Chimaltenango",1,"Rural","Ignorado","Hombre","26","25-29","Mayor","Lesionado","Camión","Nissan","Azul","2006","Empotro"
1883,23,"Abril","Sábado",22,"San Marcos",17,"Rural","Ignorado","Mujer","27","25-29","Mayor","Lesionado","Pick up","Nissan","Gris","2002","Colisión"
1884,23,"Abril","Sábado",22,"San Marcos",17,"Rural","Ignorado","Hombre","28","25-29","Mayor","Lesionado","Pick up","Nissan","Gris","2002","Colisión"
1885,23,"Abril","Sábado",22,"San Marcos",17,"Rural","Ignorado","Mujer","49","45-49","Mayor","Lesionado","Pick up","Nissan","Gris","2002","Colisión"
1886,23,"Abril","Sábado",22,"San Marcos",17,"Rural","Ignorado","Hombre","49","45-49","Mayor","Lesionado","Pick up","Nissan","Gris","2002","Colisión"
